ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
1547,simple,,CH340 Node Mcu V3 Lua WIFI Internet of Things development board,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>ESP8266 breakout comes pre-programmed with NodeMCU's Lua interpretter.</li>
 	<li>The Lua interpretter runs on the ESP8266 and yDou can type in commands and read out the results over serial. A serial console cable is perfect for thi</li>
 	<li>Use either an FTDI cable or any console cable, you can use either 3V or 5V logic and power as there is level shifting on the RX pin.</li>
 	<li>visit esp8266.com for the latest and greatest in ESP8266 news and software</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><strong><span style=""font-size: large;"">Package Contents :-</span></strong>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 x CH340 Node Mcu V3 Lua WIFI Internet of Things development boardÿ</span></li>
</ul>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,320,Other Microcontroller,"MCU., Module, node, wifi module",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-1-22.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-1-22.jpg",,,,,,,,,0
1549,simple,R007,Red Sign Emergency Stop Mushroom Push Button Switch AC 660 V / 10A,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>2 interface for 5V Servo connected to For Ardui-no's high-resolution dedicated timer - no jitter!</li>
 	<li>Can drive 4 DC motors or 2 stepper motors or 2 Servo</li>
 	<li>Up to 4 bi-directional DC motors with individual 8-bit speed selection</li>
 	<li>Up to 2 stepper motors (unipolar or bipolar) with single coil, double coil or interleaved stepping.</li>
 	<li>4 H-Bridges: per bridge provides 0.6A (1.2A peak current) with thermal protection, can run motors on 4.5V to 36V DC</li>
 	<li>Pull down resistors keep motors disabled during power-up</li>
 	<li>reset button</li>
 	<li>2 external terminal power interface, for seperate logic/motor supplies</li>
 	<li>Tested compatible for Ardui-no Mega, Diecimila &amp; Duemilanove</li>
</ul>
</div>
<div class=""box""><span style=""font-size: large;""><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??; font-size: medium;"">Features :-</span>

</span>
<ul>
 	<li>Red Sign Emergency Stop Push Button 660V Switch</li>
 	<li>Weatherproof Emergency STOP Push button</li>
 	<li>Press/Push to cut off power</li>
 	<li>Trun to release</li>
 	<li>Simple to mount and to wire, fast and easy to install and maintain</li>
 	<li>Designed for use in low voltage electrical circuits, both for AC and DC applications, switches are protected to IP65 rated against penetration of solids, dust and liquids</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿRed Sign Emergency Stop Mushroom Push Button Switch ÿAC 660 V / 10A</span></li>
</ul>
</div>",,,taxable,,1,3,,0,0,,,,,1,,,555,Machines,"AC 660 V / 10A, Button, Emergency Stop, Mushroom, Push, Red Sign, switch",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-116.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-116.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/42.jpg",,,,,,,,,0
1551,simple,Q003,Imported NodeMcu Base ESP8266 Testing DIY Breadboard Plate NEU,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">for NodeMcu V3----------------&gt; support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>This is a breadboard for the LOLIN NodeMCU Development Board ESP8266-12E for Arduino IDE see other listing</li>
 	<li>Please note this has a pin spacing of 28MM between the rows unlike the unit made by DOIT witch is 23 MM</li>
 	<li>This is compatible with the LOLIN NodeMCU not the DOIT device</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><strong><span style=""font-size: large;"">Package Contents :-</span></strong>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿÿImported NodeMcu Base ESP8266 Testing DIY Breadboard Plate NEUÿ</span></li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,232,Other Microcontroller,"MCU., Module, node, wifi module",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-115.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-84.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-59.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-115.jpg",,,,,,,,,0
1557,simple,R004,Red Line Laser Module 5mW 650nm Focus Adjustable Laser Head 5V,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<strong>Application :-</strong>
1. sighting device for orientation
2. laser test tools
3. Concentricity positioning
4. Medical equipment positioning
5. Production of signal equipment
6. Use for DIY or robots

<strong>Package Contentsÿ</strong><strong>:-</strong>

<strong>4 PcsÿRed Line Laser Module 5mW 650nm Focus Adjustable Laser Head 5Vÿ</strong>",,,taxable,,1,1,,0,0,,,,,1,,,303,Machines,"adjestable laser, laser module, line, red",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-38.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-38.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-31.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/3-23.jpg",,,,,,,,,0
1562,simple,R008,660V 10A Red Sign Emergency Stop Switch Push Button,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<strong>Descriptions:</strong>
<ul>
 	<li>Two (2) Switching Circuits: 1 Normally Open + 1 Normally Closed (DPST: Double-Pole-Single-Throw)</li>
 	<li>Stackable Contacts: mix and match to suit your need</li>
 	<li>Contact Rating: 660V/10A</li>
 	<li>Number of Terminals: 4</li>
 	<li>Panel Cutout Diameter: 7/8"" (22mm)</li>
 	<li>Depth Behind Panel: 1-3/4"" (44.5mm)</li>
 	<li>Button Diameter: 1-9/16"" (40mm)</li>
 	<li>Main Color: Red, White</li>
</ul>
<strong>
Package Includes:
</strong>
<ul>
 	<li>1x 660V 10A ÿRed Sign Emergency Stop Switch Push Button Mushroom</li>
</ul>",,,taxable,,0,,,0,0,,,,,1,,,168,Machines,"Push Button, switich",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/44.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/44.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/46.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/47.jpg",,,,,,,,,0
1567,simple,T001,16 Channel mini USB Servo Motor Controller servomotor board support PS2 / WIFI with USB Cable,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support ...support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>The servo control board AND power supply and separate , independent power supply</li>
 	<li>Control channels: simultaneously control 16 . ( Servo speed is adjustable)</li>
 	<li>Communication Input : USB or serial port (TTL)</li>
 	<li>Signal output : PWM ( precision 0.5us).</li>
 	<li>The servo driver Resolution : 0.5us, 0.045 degrees.</li>
 	<li>baud rate range : 9,600,192,003,840,057,600 115,200,128,000 .</li>
 	<li>Support the servos : 98% of the market servos</li>
 	<li>PCB Size : 51mm ? 43.5mm.</li>
 	<li>The mounting hole spacing : 42 * 35.5mm.</li>
 	<li>Storage space: 512K onboard memory chips .</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 x 16 Channel mini USB Servo Motor Controller servomotor board ÿsupport PS2 / WIFI</span></li>
</ul>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,1974,Robots,"16 channel, mini USB, Servo Motor Controller, servomotor board, support PS2 / WIFI",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-117.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-85.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-117.jpg",,,,,,,,,0
1568,simple,V008,Hobbywing X Rotor 20A ESC,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>Special core program for multi-rotor controllers greatly improves throttle response.</li>
 	<li>Specially optimized software for excellent compatibility with disc-type motors.</li>
 	<li>All settings except the ""Timing"" are preset, making usage simple, highly intelligent and adaptive.</li>
 	<li>The twisted-pair design of the throttle signal cable effectively reduces the crosstalk produced in signal transmission and makes flight more stable.</li>
 	<li>Compatible with various flight-control systems and supports a signal frequency of up to 621Hz (Note: all throttle signals over 500Hz are non-standard signals) .</li>
 	<li>Special drive chip has much better MOSFET driving effect than common driving circuit consisted of discrete components.</li>
 	<li>MOSFET with extra-low resistance brings high performance and great current endurs</li>
</ul>
</div>
<div class=""box"">

<strong><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">Specification :-</span></strong>
<ul>
 	<li>Brand: Hobbywing</li>
 	<li>Model: XRotor 20A</li>
 	<li>Con.Current: 20A</li>
 	<li>Peak Current?10s?: 30A</li>
 	<li>BEC: NO</li>
 	<li>LiPo Battery: 3-4S</li>
 	<li>Programmable Item: Timing?High/Intermediate)</li>
 	<li>Weight: 14g / 1Pcs</li>
 	<li>Size: 52.4 * 21.5 * 7</li>
 	<li>Suit for: 330 450 Class Quadcopter</li>
</ul>
</div>
<div class=""box"">

<span style=""font-size: medium;""><strong><span style=""font-size: large;"">Package Contents :-</span></strong></span>

&nbsp;
<ul>
 	<li>ÿ1 Pcs<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">ÿOriginal High Performance Hobbywing XRotor 20A ESC</span></li>
</ul>
</div>",,,taxable,,1,17,,0,0,,,,,1,,,786,Propulsation System,"bec, esc, hobbywing, opto, rotor",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-42.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-38.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-42.jpg",,,,,,,,,0
1574,simple,V014,Hobbywing X Rotor 40A ESC,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>ÿUsing Multintegrated circuitopter special program, fast throttle response,surpasses all kinds of open source software;</li>
 	<li>ÿFirmware was optimized specifintegrated circuitally for disc motor, and it has a very good compatibility;</li>
 	<li>ÿHighly intelligent, strong adaptive capacity, reserve the timing setting item (height/middle timing), easy to use;</li>
 	<li>Throttle signal line is twisted wire to reduce crosstalk within the transmission signal generated by the copper, so that more stable flight;</li>
 	<li>Supports refresh rates up to 621Hz throttle signal, compatible with various flight controllers. (Note: the throttle signal over 500Hz are all non-standard throttle signal);</li>
 	<li>Using MOSFET special driver integrated circuit, its performance and stability far surpass the driving circuit with discrete components built;</li>
 	<li>Ultra-low resistance MOSFET, strong flow capacity</li>
</ul>
</div>
<div class=""box""><span style=""font-size: large;""><strong><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??; font-size: medium;"">Specification :-</span></strong>
</span>
<ul>
 	<li>Brand:Hobbywing</li>
 	<li>Model Number:XRotor-40A</li>
 	<li>Cont.Current:40A</li>
 	<li>Burst Current(10sec):60A</li>
 	<li>BEC:None</li>
 	<li>Lipo:2-6S</li>
 	<li>Programming:Timing(high/middle)</li>
 	<li>Plug:è3.5mmx3</li>
 	<li>Usage:RC Multintegrated circuitopter</li>
 	<li>APAC means Asia-Pacifintegrated circuit Version,the offintegrated circuitial ESC sold in Asia-Pacifintegrated circuit areas.</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><strong><span style=""font-size: large;"">Package Contents :-</span></strong>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 Pcs xÿÿHobbywing XRotor 40A ESC - ÿHigh Performanceÿ</span></li>
</ul>
</div>",,,taxable,,1,1,,0,0,,,,,1,,,1120,Propulsation System,"40a, esc, hobbywing, hobbywing 40a, xrotor",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-118.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-86.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-60.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-118.jpg",,,,,,,,,0
1578,simple,V020,Magnetic Propeller  Balancer For Quadcopter FPV Helicopter Airplane,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>
<ul>
 	<li>The use of the N45 high performance magnet, fixed plate made of carbon fiber board material</li>
 	<li>Maglev-method was adopted on the center fixing axis to balance the tested products with zero resistance.</li>
 	<li>Fixed-wing propeller, helicopter rotor the maglev propeller balancer suitable for any size and weight, marine propeller, car wheels, turbine blades, flywheels, etc.</li>
 	<li>Fit 0-80g Fixed wing propeller,marine propeller,Car wheel hub,Turbine blade,etc(helicopter not available)</li>
 	<li>Beautiful outlook and modern design</li>
 	<li>Good quality and durable</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><strong><span style=""font-size: large;"">Package Contents :-</span></strong>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿ</span><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">Magnetic Propeller Balancer</span></li>
</ul>
</div>",,,taxable,,1,6,,0,0,,,,,1,,,478,Propulsation System,"blancer, Carbon, Fiber, magnatic proppler",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-32.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-32.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/3-24.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/4-22.jpg",,,,,,,,,0
1579,simple,T004,1 Set 2 DOF Aluminium Robot Arm / Robotic Arm Clamp Claw Mount Kit for arduino,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>
</div>
<div class=""it-rlBr  it-rlBr500 ""></div>
<div id=""RightSummaryPanel"" class=""rsp-c""></div>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>Total weight: 208 g</li>
 	<li>Operating voltage: 4.8-6 v</li>
 	<li>Paw material: aluminum alloy</li>
 	<li>Claws weight: about 136g (excluding motor)</li>
 	<li>Claws biggest opening Angle: 55 mm (not the maximum opening Angle spacing extension plates with 55 mm, install the expansion board after the maximum is 95 mm)</li>
 	<li>Claws overall length: 108 mm overall length of the longest (paw closed)</li>
 	<li>Claws overall width: 98 mm (claws open when the biggest overall width)</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 x Set 2 DOF Aluminium Robot Arm / Robotic Arm Clamp Claw Mount Kit for arduino</span></li>
</ul>
</div>",,,taxable,,1,1,,0,0,,,,,1,,,2654,Robots,"Aluminium, arduino, Clamp, Claw, DOF, Mount Kit, Robotic Arm",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-43.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-1-23.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-2-15.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-43.jpg",,,,,,,,,0
1586,simple,T013,1.5A 2-way DC Motor Driver Module PWM Speed Dual H-Bridge Stepper L298N,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;"">Description :
</span>
<ul>
 	<li>Use of imported original chip, built-in low on-resistance MOS switch, minimal heat, no heat sink, small size, low power consumption, is ideal for battery powered.</li>
 	<li>(L298N internal transistor switch, low efficiency, high fever, need to add heat sink, bulky, L298N very easy to burn).</li>
 	<li>Dual 1.5A * 2, the peak current to be 2.5A, built-in thermal protection circuit, do not be afraid motor stall burned, automatic recovery after the temperature dropped.</li>
 	<li>Small size, light weight, 0 standby current, is the ideal choice for your car model.</li>
</ul>
</div>
<div class=""box""><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??; font-size: large;"">Product parameters :-

</span>
<ul>
 	<li>Dual H-bridge motor driver, can drive two DC motors or a 4-wire two-phase stepper motor.</li>
 	<li>The module supply voltage 2V-10V.</li>
 	<li>Signal input voltage 1.8-7V.</li>
 	<li>Single Operating current 1.5A, peak current up to 2.5A, low standby current (less than 0.1uA).</li>
 	<li>Built-in common conduction circuit, when the input pin is left floating, the motor does not malfunction.</li>
 	<li>Built-in thermal protection circuit with hysteresis effects (TSD), without worrying about motor stall.</li>
 	<li>Product Size: 24.7 * 21 * 5mm (length, width, height), ultra-small size.</li>
 	<li>The mounting hole diameter: 2 mm.</li>
</ul>
</div>
<div class=""box""><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;""><span style=""font-size: large;"">Precautions :-</span>
</span>
<ul>
 	<li>Power positive and negative reversed will certainly cause damage to the circuit.</li>
 	<li>Output is shorted to ground or output short circuit, and the motor stall, the chip will heat protection, but in the near or exceeding 10V voltage and peak current is greater than 2.5A situation can also cause chip burned.</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿ1.5A 2-way DC Motor Driver Module PWM Speed Dual H-Bridge Stepper L298N</span></li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,185,Robots,"1.5A, 2-way, DC Motor Driver Module, Dual H-Bridge, PWM Speed, Stepper L298N",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/8-6.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/8-6.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/s-l300-4.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/Smart-Electronics-2-DC-motor-drive-module-reversing-PWM-speed-dual-H-bridge-font-b-stepper.jpg",,,,,,,,,0
